Lake,Year,Author,Station,Depth m,Depth zones,Basin,Latitude,Longitude,Density D. polymorpha ind m-2 ,Density D. r. bugensis ind m-2,Density all Dreissena ind m-2,Biomass D. polymorpha gAFDTW/m2,Biomass D. r. bugensis gAFDTW/m2,Biomass all Dreissena gAFDTW/m2
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,13,3,,Inner,43.9595,-83.48867,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,14,3.6,,Inner,43.73833,-83.64083,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,16,3,,Inner,43.847,-83.5625,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1990,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,1,0,1,0.001,0,0.001
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,1,0,1,0.001,0,0.001
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1991,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,5S,3,,Inner,43.89533,-83.8605,28244,0,28244,10.48,0,10.48
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,4453,0,4453,4.39,0,4.39
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,,,,,,
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,209,0,209,0.09,0,0.09
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,43117,0,43117,34.14,0,34.14
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,27,0,27,0.01,0,0.01
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,2480,0,2480,0.57,0,0.57
Saginaw Bay,1991,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,3408,0,3408,0.73,0,0.73
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,1.33,0,1.333,0,0,0
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,5.33,0,5.333,0.01,0,0.01
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0.33,0,0.333,0,0,0
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1992,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,5S,3,,Inner,43.89533,-83.8605,75296,0,75296,106.86,0,106.86
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,3620,0,3620,8.88,0,8.88
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,8956,0,8956,24.66,0,24.66
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,63242,0,63242,143.98,0,143.98
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,5556,0,5556,8.6,0,8.6
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,46360,0,46360,78.23,0,78.23
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,57640,0,57640,88.2,0,88.2
Saginaw Bay,1992,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,4695,0,4695,19.49,0,19.49
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,1,0,1,0,0,0
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,4,0,4,0.01,0,0.01
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,134.67,0,134.667,0.22,0,0.22
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0.67,0,0.667,0,0,0
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1993,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,5S,3,,Inner,43.89533,-83.8605,237,0,237,0.18,0,0.18
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,3557,0,3557,6.72,0,6.72
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,376,0,376,0.74,0,0.74
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,7506,0,7506,11.55,0,11.55
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,7341,0,7341,3.38,0,3.38
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,4831,0,4831,4.39,0,4.39
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,3328,0,3328,12.28,0,12.28
Saginaw Bay,1993,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,5813,0,5813,15.29,0,15.29
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,5.33,0,5.333,0.012,0,0.012
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0.67,0,0.667,0.002,0,0.002
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,2.33,0,2.333,0.005,0,0.005
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1994,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,5S,3,,Inner,43.89533,-83.8605,2959,0,2959,5.65,0,5.65
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,10724,0,10724,16.18,0,16.18
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,855,0,855,2.55,0,2.55
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,3900,0,3900,8.84,0,8.84
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,9725,0,9725,12.95,0,12.95
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,1727,0,1727,3.83,0,3.83
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,21669,0,21669,56.52,0,56.52
Saginaw Bay,1994,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,9925,0,9925,32.55,0,32.55
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0.33,0,0.333,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,5S,3,,Inner,43.89533,-83.8605,1018,0,1018,2.05,0,2.05
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,2291,0,2291,6.27,0,6.27
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,211,0,211,0.66,0,0.66
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,2564,0,2564,6.05,0,6.05
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,6728,0,6728,9.38,0,9.38
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,60,0,60,0.14,0,0.14
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,17776,0,17776,99.27,0,99.27
Saginaw Bay,1995,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,3824,0,3824,27.1,0,27.1
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,7,6.71,,Inner,43.838,-83.79283,1,0,1,0,0,0
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,11,9,,Inner,44.0205,-83.57367,1.67,0,1.667,0.01,0,0.01
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,23,28,,Outer,44.22083,-83.2625,0,0,0,0,0,0
Saginaw Bay,1996,Nalepa T. F. D. L. Fanslow M. B. Lansing G. A. Lang M. Ford G. Gostenick and D. J. Hartson. 2002. Abundance biomass and species composition of benthic macroinvertebrate populations in Saginaw Bay Lake Huron 1987-96. NOAA Technical Memorandum GLERL-122. Great Lakes Environmental Research Laboratory Ann Arbor MI. ,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,5S,3,,Inner,43.89533,-83.8605,3067,0,3067,5.88,0,5.88
